Nom Lliga,Grup,Id,Nom,Entitat,Nivell,Dia partit,Núm. sorteig,Núm. sorteig assignat,Diferències jornades
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,35EFFD3CED,"Lycée Français de Gavà (Bon Soleil) ""A""",Lycée Français de Gavà (Bon Soleil),Nivell C,Dissabte,Casa,6,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,16B346BB87,"Escola Pia Balmes ""B""",Escola Pia Balmes,Nivell C,Divendres,8,7,[5]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G4,59847FD0C5,"Escola Pràctiques (AE L'Eixample) ""A""",Escola Pràctiques (AE L'Eixample),Nivell E,Divendres,1,8,"[6, 7]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,9CAA6F64E2,Escola Pia Sant Miquel,Escola Pia Sant Miquel,Nivell E,Divendres,1,1,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,A91EAF6227,"Col·legi SAFA Horta ""A""",Col·legi SAFA Horta,Nivell E,Divendres,Casa,2,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,21BC65EF7D,"AMPA Escola Mestre Enric Gibert i Camins ""E""",AMPA Escola Mestre Enric Gibert i Camins,Nivell E,Divendres,Fora,3,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,743C8C4862,"Escola Sagrada Familia Sant Andreu ""A""",Escola Sagrada Familia Sant Andreu,Nivell E,Divendres,4,4,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,CC165947BB,"Futsal Dante ""Negre""",Futsal Dante,Nivell E,Divendres,Fora,5,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,691641730B,"Màgic Sants Futsal ""A""",Màgic Sants Futsal,Nivell E,Divendres,5,6,"[1, 2]"
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,EE8645AE50,Escola Grevol,Escola Grevol,Nivell C,Divendres,7,7,[]
FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,G9,1021F12E0B,CE La Salle Gracia,CE La Salle Gracia,Nivell C,Divendres,1,8,"[6, 7]"
