Nom,Entitat,Nom Lliga,Nivell,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions
"Associacio Sant Marti Esport ""A""",Associacio Sant Marti Esport,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell E,Fora,VOLEIBOL,CADET,FEMENI,Divendres,18:30 h,
Escola Pia Sant Miquel,Escola Pia Sant Miquel,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell E,1,VOLEIBOL,CADET,FEMENI,Dissabte,09:15 h,
"CV Barcelona GIP ""Blau""",CV Barcelona GIP,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,CADET,FEMENI,Dijous,18:00 h,
"CV Barcelona GIP ""Grana""",CV Barcelona GIP,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,CADET,FEMENI,Dissabte,10:00 h,
"JesuÏtes Sarria-Sant Ignasi ""Vermell""",JesuÏtes Sarria-Sant Ignasi,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell A,5,VOLEIBOL,CADET,FEMENI,Divendres,18:00 h,
"Club Joventut Les Corts ""Groc""",Club Joventut Les Corts,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell A,Casa,VOLEIBOL,CADET,FEMENI,Dissabte,10:30 h,
"Club Joventut Les Corts ""Verd""",Club Joventut Les Corts,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell A,Fora,VOLEIBOL,CADET,FEMENI,Dissabte,09:00 h,
"CES Bosco Horta ""A""",CES Bosco Horta,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell E,Casa,VOLEIBOL,CADET,FEMENI,Divendres,19:00 h,
"Escola Avenç ""Blau""",Escola Avenç,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell C,5,VOLEIBOL,CADET,FEMENI,Divendres,18:00 h,
"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",Club Voleibol Sant Andreu (7 d'Aventura),VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell A,1,VOLEIBOL,CADET,FEMENI,Divendres,20:30 h,
"Club Voleibol Sant Andreu (7 d'Aventura) ""A""",Club Voleibol Sant Andreu (7 d'Aventura),VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell A,1,VOLEIBOL,CADET,FEMENI,Dissabte,11:15 h,
"Fundació AMPA Lestonnac ""A""",Fundació AMPA Lestonnac,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Nivell B,8,VOLEIBOL,CADET,FEMENI,Divendres,18:00 h,TOTES LES JUGADORES SON DE 1R ANY
Institut Goya SPOT,Àngels Roig SPOT,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,5,VOLEIBOL,CADET,MIXT,Divendres,19:30 h,
"Sant Peter´s School ""A""",Sant Peter´s School,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,CADET,MIXT,Divendres,19:30 h,
EE Pegaso Viana-CV Sant Andreu,7 d'Aventura,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,5,VOLEIBOL,CADET,MIXT,Divendres,19:15 h,
"Escola Proa ""Verd""",Escola Proa,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell D,5,VOLEIBOL,CADET,MIXT,Divendres,20:00 h,
Institut Infanta Isabel d'Aragó-CV Sant Andreu,7 d'Aventura,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,7,VOLEIBOL,CADET,MIXT,Divendres,19:15 h,
Ins Martí Pous-CV Sant Andreu,7 d'Aventura,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,2,VOLEIBOL,CADET,MIXT,Divendres,19:30 h,
"The Benjamin Franklin International School ""E""",The Benjamin Franklin International School,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,3,VOLEIBOL,CADET,MIXT,Divendres,19:30 h,
"Institut Viladomat - TEAM ""A""",Institut Viladomat - TEAM,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell E,Fora,VOLEIBOL,CADET,MIXT,Divendres,19:15 h,
"AE Lycée Français ""A""",AE Lycée Français,VOLEIBOL CADET MIXT 1ª FASE CEEB,Nivell A,2,VOLEIBOL,CADET,MIXT,Dissabte,09:15 h,
"Col·legi Sagrat Cor Sarrià ""A""",Col·legi Sagrat Cor Sarrià,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,4,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,
"Jesuïtes Gràcia - Col·legi Kostka ""Verd""",Jesuïtes Gràcia - Col·legi Kostka,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell D,4,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,
Club Esportiu DMS,Club Esportiu DMS,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:15 h,
"The Benjamin Franklin International School ""A""",The Benjamin Franklin International School,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,3,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,
"CELH (A. Rumbau) ""Verd""",CELH (A. Rumbau),VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,,VOLEIBOL,INFANTIL,FEMENI,Dissabte,16:00 h,
"CELH (A. Rumbau) ""Vermell""",CELH (A. Rumbau),VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,,VOLEIBOL,INFANTIL,FEMENI,Dissabte,16:00 h,
"AEE Institut Josep Pla ""Negre""",AEE Institut Josep Pla,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,2,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,
"AEE Institut Josep Pla ""Groc""",AEE Institut Josep Pla,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell B,4,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,
"AE Lycée Français ""A""",AE Lycée Français,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,2,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:45 h,
"AE Lycée Français ""B""",AE Lycée Français,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,2,VOLEIBOL,INFANTIL,FEMENI,Dissabte,12:15 h,
"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,4,VOLEIBOL,INFANTIL,FEMENI,Divendres,20:00 h,
"AEE Institut Jaume Balmes ""B""",AEE Institut Jaume Balmes,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,8,VOLEIBOL,INFANTIL,FEMENI,Divendres,20:00 h,
"CV Barcelona GIP ""Grana""",CV Barcelona GIP,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,
"Club Joventut Les Corts ""Groc""",Club Joventut Les Corts,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,Casa,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,
"Escola Avenç ""Negre""",Escola Avenç,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,1,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:00 h,
"Associacio Sant Marti Esport ""A""",Associacio Sant Marti Esport,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,1,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:30 h,
"Lycée Français de Gavà (Bon Soleil) ""A""",Lycée Français de Gavà (Bon Soleil),VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:30 h,
"Club Voleibol Sant Andreu (7 d'Aventura) ""Vermell""",Club Voleibol Sant Andreu (7 d'Aventura),VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell A,5,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,
"Fundació AMPA Lestonnac ""A""",Fundació AMPA Lestonnac,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell D,8,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:15 h,AQUEST GRUP TENIM MOLTES NOIES QUE ACABEN DE COMENÇAT. TAN SOLS TENIM 3 JUGADORES DEL CURS PASSAT.
EE Pegaso Viana-CV Sant Andreu,7 d'Aventura,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,1,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:45 h,
Col·legi Abat Oliba Loreto A,Col·legi Abat Oliba Loreto,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,Casa,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:00 h,
"Escola Súnion ""A""",Escola Súnion,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,2,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,
Institut Infanta Isabel d'Aragó-CV Sant Andreu ''A'',7 d'Aventura,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,3,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:15 h,
Institut Infanta Isabel d'Aragó-CV Sant Andreu''B'',7 d'Aventura,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,3,VOLEIBOL,INFANTIL,FEMENI,Divendres,20:30 h,
"Aula Escola Europea ""A""",Aula Escola Europea,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell C,1,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,
"Escola Frederic Mistral-Tècnic Eulàlia (Sarrià) ""A""",Escola Frederic Mistral-Tècnic Eulàlia (Sarrià),VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,6,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:30 h,
"Secció Esportiva La Salle Bonanova ""A""",Secció Esportiva La Salle Bonanova,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell B,3,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:00 h,
"Escola Proa ""Vermell""",Escola Proa,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell D,1,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:30 h,
Ins Alzina-CV Sant Andreu,7 d'Aventura,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,5,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:15 h,
IE Tramuntana-CV Sant Andreu,7 d'Aventura,VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,Nivell E,6,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:00 h,
"AEE Institut Jaume Balmes ""C""",AEE Institut Jaume Balmes,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,18:30 h,
"AEE Institut Jaume Balmes ""D""",AEE Institut Jaume Balmes,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,20:00 h,
"Escola Proa ""Blau""",Escola Proa,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell D,5,VOLEIBOL,INFANTIL,MIXT,Divendres,20:15 h,
Col·legi Santa Dorotea,Col·legi Santa Dorotea,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell B,Fora,VOLEIBOL,INFANTIL,MIXT,Divendres,19:15 h,
Ins Martí Pous-CV Sant Andreu,7 d'Aventura,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,6,VOLEIBOL,INFANTIL,MIXT,Divendres,19:30 h,
"Col·legi SAFA Horta ""A""",Col·legi SAFA Horta,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,Casa,VOLEIBOL,INFANTIL,MIXT,Divendres,18:15 h,
Institut Goya SPOT,Àngels Roig SPOT,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,5,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,
"Escola Pia Nostra Senyora ""A""",Escola Pia Nostra Senyora,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,
"Escola Pia Nostra Senyora ""B""",Escola Pia Nostra Senyora,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,,VOLEIBOL,INFANTIL,MIXT,Divendres,19:30 h,
"Institut Ernest Lluch (AE L'Eixample) ""A""",Institut Ernest Lluch (AE L'Eixample),VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,
"Institut Ernest Lluch (AE L'Eixample) ""B""",Institut Ernest Lluch (AE L'Eixample),VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,19:30 h,
"ACE Sansur ""A""",ACE Sansur,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,INFANTIL,MIXT,Divendres,18:30 h,
"Institut Caterina Albert (FPC CET 10) ""A""",Institut Caterina Albert (FPC CET 10),VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,Casa,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,
"Pam Roig (FPC CET 10) ""A""",Pam Roig (FPC CET 10),VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Nivell E,Casa,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,
"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,Nivell C,8,VOLEIBOL,JÚNIOR,FEMENI,Dissabte,09:00 h,
"Fundació Escola Teresianes Ganduxer ""A""",Fundació Escola Teresianes Ganduxer,VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,Nivell C,3,VOLEIBOL,JÚNIOR,FEMENI,Divendres,19:30 h,
"Escolapis Sarrià ""A""",Escolapis Sarrià,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell D,Fora,VOLEIBOL,JUVENIL,FEMENI,Divendres,18:00 h,
"The Benjamin Franklin International School ""A""",The Benjamin Franklin International School,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell E,7,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:00 h,
"Institut Viladomat - TEAM ""A""",Institut Viladomat - TEAM,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell D,Fora,VOLEIBOL,JUVENIL,FEMENI,Divendres,20:30 h,
CELH (A. Rumbau),CELH (A. Rumbau),VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell C,,VOLEIBOL,JUVENIL,FEMENI,Dissabte,16:00 h,
Col·legi Padre Damian Sagrados Corazones,Col·legi Padre Damian Sagrados Corazones,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,Casa,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:00 h,
"AEE Institut Josep Pla ""Negre""",AEE Institut Josep Pla,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,2,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:30 h,
"AE Lycée Français ""A""",AE Lycée Français,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,2,VOLEIBOL,JUVENIL,FEMENI,Dissabte,12:15 h,
"CV Barcelona GIP ""Grana""",CV Barcelona GIP,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell C,Fora,VOLEIBOL,JUVENIL,FEMENI,Dissabte,09:00 h,
"Club Joventut Les Corts ""Groc""",Club Joventut Les Corts,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,Fora,VOLEIBOL,JUVENIL,FEMENI,Dissabte,10:30 h,
"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",Club Voleibol Sant Andreu (7 d'Aventura),VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell B,5,VOLEIBOL,JUVENIL,FEMENI,Divendres,20:30 h,
"Fundació AMPA Lestonnac ""A""",Fundació AMPA Lestonnac,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,8,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:15 h,SI ELS PODEU `POSAR A UN GRUP FORT SERÀ FANTÀSTIC PEL SEU APRENENTATGE
"Fundació Escola Teresianes Ganduxer ""A""",Fundació Escola Teresianes Ganduxer,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell C,7,VOLEIBOL,JUVENIL,FEMENI,Divendres,19:30 h,
"Escola Súnion ""A""",Escola Súnion,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell A,6,VOLEIBOL,JUVENIL,FEMENI,Dissabte,12:00 h,
"Escola Proa ""Negre""",Escola Proa,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell C,5,VOLEIBOL,JUVENIL,FEMENI,Dissabte,09:00 h,
"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Nivell C,8,VOLEIBOL,JUVENIL,FEMENI,Divendres,17:00 h,Partits divendres a les 17h
EE Pegaso Viana-CV Sant Andreu,7 d'Aventura,VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,Nivell E,5,VOLEIBOL,JUVENIL,MIXT,Dissabte,11:45 h,
"AEE Institut Menéndez i Pelayo ""B""",AEE Institut Menendez i Pelayo,VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,Nivell E,4,VOLEIBOL,JUVENIL,MIXT,Dissabte,10:30 h,
"AEE Institut Menéndez i Pelayo ""A""",AEE Institut Menendez i Pelayo,VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,Nivell D,4,VOLEIBOL,JUVENIL,MIXT,Dissabte,12:15 h,
"Col·legi SAFA Horta ""A""",Col·legi SAFA Horta,VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,Nivell E,Casa,VOLEIBOL,JUVENIL,MIXT,Dissabte,11:30 h,
Voleiwitches,Voleiwitches,VOLEIBOL LLIGA ABSOLUTA FEMENÍ 1ª FASE CEEB,Nivell D,,VOLEIBOL,SÈNIOR,FEMENÍ,Divendres,18:00 h,
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""B""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA FEMENÍ 1ª FASE CEEB,Nivell A,Indiferent,VOLEIBOL,SÈNIOR,FEMENÍ,Dissabte,17:00 h,EQUIP ACADÈMIQUES FÈNIX
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""F""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA FEMENÍ 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,FEMENÍ,Dissabte,17:00 h,EQUIP ACADÈMIQUES F
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""A""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,"AQUEST EQUIP NO PARTICIPA EN AQUESTA LLIGA, NOMÉS NECESSITEM LA TRAMITACIÓ DE LES ASSEURANCES DE TOTS ELS JUGADORS"
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""Verd""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,"AQUEST EQUIP NO PARTICIPA A LA LLIGA ABSOLUTA, NOMÉS NECESSITEM QUE TRAMITEU LES ASSEGURANCES DELS JUGADORS"
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""Groc""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,"AQUEST EQUIP NO PARTICIPA DE LA LLIGA ABSOLUTA, NOMÉS NECESSITEM QUE TRAMITEU LES ASSEGURANCES DELS JUGADORS"
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""Blau""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,"AQUEST EQUIP NO PARTICIPA A LA LLIGA ABSOLUTA, NOMÉS NECESSITEM LA TRAMITACIÓ DE LES ASSEGURANCES"
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""Vermell""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,"AQUEST EQUIP NO PARTICIPA A LA LLIGA ABSOLUTA, NOMÉS NECESSITEM QUE TRAMITEU LES ASSEGURANCES"
Bravas,Escola Josep Mº Jujol (Valors IPP),VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell C,8,VOLEIBOL,SÈNIOR,MIXT,Divendres,20:30 h,
"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell C,4,VOLEIBOL,SÈNIOR,MIXT,Divendres,18:00 h,
Arenal Master,Arenal Master,VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,10:00 h,
"AFA La Llacuna del Poblenou ""Blau""",AFA La Llacuna del Poblenou,VOLEIBOL LLIGA ABSOLUTA+35 MIXT 1ª FASE CEEB,Nivell E,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dijous,19:15 h,
"Escola Súnion ""A""",Escola Súnion,VOLEIBOL LLIGA JOVE FEMENÍ 1ª FASE CEEB,Nivell E,6,VOLEIBOL,SÈNIOR,FEMENÍ,Divendres,20:30 h,
"Escola Frederic Mistral-Tècnic Eulàlia (Sarrià) ""A""",Escola Frederic Mistral-Tècnic Eulàlia (Sarrià),VOLEIBOL LLIGA JOVE FEMENÍ 1ª FASE CEEB,Nivell C,2,VOLEIBOL,SÈNIOR,FEMENÍ,Divendres,20:15 h,
"Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia) ""F""",Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),VOLEIBOL LLIGA JOVE FEMENÍ 1ª FASE CEEB,Nivell B,Indiferent,VOLEIBOL,SÈNIOR,FEMENÍ,Dissabte,17:00 h,CAL COMPROVAR SI REALMENT ÉS AQUESTA LLIGA
"JesuÏtes Sarria-Sant Ignasi ""A""",JesuÏtes Sarria-Sant Ignasi,VOLEIBOL LLIGA JOVE FEMENÍ 1ª FASE CEEB,Nivell A,1,VOLEIBOL,SÈNIOR,FEMENÍ,Dimarts,21:30 h,Sols disposem de pista per jugar dimarts a les 21:30. Si us plau l'horari correcte és dimarts 21:30. Hem ficat dijous 21:30 ja que no hem trobat l'opció. Gràcies.
"AEE Institut Josep Pla ""Negre""",AEE Institut Josep Pla,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Nivell A,2,VOLEIBOL,SÈNIOR,MIXT,Divendres,21:00 h,
"AEE Institut Menéndez i Pelayo ""B""",AEE Institut Menendez i Pelayo,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Nivell A,4,VOLEIBOL,SÈNIOR,MIXT,Dissabte,10:30 h,
"AEE Institut Menéndez y Pelayo ""A""",AEE Institut Menendez i Pelayo,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Nivell B,8,VOLEIBOL,SÈNIOR,MIXT,Dissabte,10:30 h,
"AEE Institut Menéndez i Pelayo ""C""",AEE Institut Menendez i Pelayo,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Nivell D,8,VOLEIBOL,SÈNIOR,MIXT,Dissabte,12:15 h,
Trinitat Unió Esportiva,Trinitat Unió Esportiva,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Nivell C,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,09:00 h,
"Club Voleibol Barcelona-Barça ""Blau""",Club Voleibol Barcelona-Barça,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell A,Casa,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,09:00 h,
"JesuÏtes Sarria-Sant Ignasi ""Negre""",JesuÏtes Sarria-Sant Ignasi,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell C,1,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
"JesuÏtes Sarria-Sant Ignasi ""Vermell""",JesuÏtes Sarria-Sant Ignasi,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell C,5,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
"Club Joventut Les Corts ""Verd""",Club Joventut Les Corts,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell A,Fora,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,09:00 h,
"AFA Escola Taber (AE Can Caralleu) ""Vermell""",AFA Escola Taber (AE Can Caralleu),VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell C,5,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
"Col·legi Sagrat Cor Sarrià ""A""",Col·legi Sagrat Cor Sarrià,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell A,4,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
CELH (A. Rumbau) blau,CELH (A. Rumbau),VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell E,,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,12:00 h,
"Escola Suïssa de Barcelona ""A""",Escola Suïssa de Barcelona,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell E,6,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
"AE Lycée Français ""B""",AE Lycée Français,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell A,2,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,09:15 h,
"AE Lycée Français ""A""",AE Lycée Français,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell A,2,VOLEIBOL,PREALEVÍ,MIXT,Dissabte,12:15 h,
"Volei els Arcs ""A""",Volei els Arcs,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell C,6,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
"AEE Institut Jaume Balmes ""A""",AEE Institut Jaume Balmes,VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Nivell D,8,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,
